"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00440937","1950-08-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","  122",",,0","    0",",,0","    0",",,0","  333",",,0","  211",",,0",,,,,"  233",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","   76",",,0","    0",",,0","    0",",,0","  289",",,0","  211",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  178",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  156",",,0",,,,,"  239",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","   41",",,0","    0",",,0","    0",",,0","  272",",,0","  156",",,0",,,,,"  244",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","   15",",,0","    0",",,0","    0",",,0","  272",",,0","  139",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  161",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  172",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  200",",,0",,,,,"  278",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","   86",",,0","    0",",,0","    0",",,0","  306",",,0","  194",",,0",,,,,"  278",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  183",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  144",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  122",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  278",",,0","  144",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","   28",",,0","    0",",,0","    0",",,0","  239",",,0","  189",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  200",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  200",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  317",",,0","  200",",,0",,,,,"  306",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","   18",",,0","    0",",,0","    0",",,0","  306",",,0","  200",",,0",,,,,"  267",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  178",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","  257",",,0","    0",",,0","    0",",,0","  233",",,0","  172",",,0",,,,,"  211",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","  130",",,0","    0",",,0","    0",",,0","  272",",,0","  183",",,0",,,,,"  228",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  172",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  178",",,0",,,,,"  272",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  300",",,0","  183",",,0",,,,,"  283",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  178",",,0",,,,,"  289",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  189",",,0",,,,,"  300",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  322",",,0","  217",",,0",,,,,"  300",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-08-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","  170",",,0","    0",",,0","    0",",,0","  322",",,0","  194",",,0",,,,,"  306",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-08-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  317",",,0","  206",",,0",,,,,"  306",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","   36",",,0","    0",",,0","    0",",,0","  306",",,0","  217",",,0",,,,,"  289",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  328",",,0","  222",",,0",,,,,"  306",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","  274",",,0","    0",",,0","    0",",,0","  322",",,0","  217",",,0",,,,,"  239",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  306",",,0","  206",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  111",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  133",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  156",",,0",,,,,"  244",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","  483",",,0","    0",",,0","    0",",,0","  278",",,0","  194",",,0",,,,,"  239",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","  597",",,0","    0",",,0","    0",",,0","  300",",,0","  222",",,0",,,,,"  244",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","  335",",,0","    0",",,0","    0",",,0","  283",",,0","  178",",,0",,,,,"  278",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","  132",",,0","    0",",,0","    0",",,0","  278",",,0","  183",",,0",,,,,"  211",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  178",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","   23",",,0","    0",",,0","    0",",,0","  256",",,0","  167",",,0",,,,,"  200",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  267",",,0","  144",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  244",",,0","  128",",,0",,,,,"  194",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  128",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  150",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","   13",",,0","    0",",,0","    0",",,0","  289",",,0","  156",",,0",,,,,"  211",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  233",",,0","  183",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","   46",",,0","    0",",,0","    0",",,0","  244",",,0","  189",",,0",,,,,"  189",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-09-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  244",",,0","  144",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   78",",,0",,,,,"  106",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   39",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  189",",,0","   56",",,0",,,,,"  156",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   78",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  183",",,0","  133",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  133",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-09-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","   20",",,0","    0",",,0","    0",",,0","  222",",,0","  150",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  261",",,0","  139",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  139",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  278",",,0","  133",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-08","38.05","-77.35","70.1","BOWLING GREEN, VA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-09","38.05","-77.35","70.1","BOWLING GREEN, VA US",,,"    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-10","38.05","-77.35","70.1","BOWLING GREEN, VA US",,,"    0",",,0","    0",",,0",,,,,"    3",",,0","  325",",,0",,,,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  256",",,0","  128",",,0",,,,,"  217",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  244",",,0","  144",",,0",,,,,"  200",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  200",",,0","   56",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","   39",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  222",",,0","  111",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   94",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  239",",,0","  111",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  144",",,0",,,,,"  233",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","  133",",,0",,,,,"  211",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","   10",",,0","    0",",,0","    0",",,0","  250",",,0","  172",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   83",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  217",",,0","  111",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","  193",",,0","    0",",,0","    0",",,0","  183",",,0","  144",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  128",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","  128",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  167",",,0","   72",",,0",,,,,"  128",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   22",",,0",,,,,"  139",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   72",",,0",,,,,"  183",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","   94",",,0",,,,,"  222",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  111",",,0",,,,,"  244",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-10-31","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  311",",,0","  128",",,0",,,,,"  261",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  306",",,0","  111",",,0",,,,,"  256",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  289",",,0","  133",",,0",,,,,"  250",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  267",",,0","  122",",,0",,,,,"  228",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-04","38.05","-77.35","70.1","BOWLING GREEN, VA US","   64",",,0","    0",",,0","    0",",,0","  256",",,0","  161",",,0",,,,,"  189",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-05","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  189",",,0","   44",",,0",,,,,"  111",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-06","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","   -6",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-07","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  211",",,0","   44",",,0",,,,,"  167",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-08","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   67",",,0",,,,,"  178",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-09","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  250",",,0","   83",",,0",,,,,"  206",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-10","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  206",",,0","  106",",,0",,,,,"  117",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-11","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  117",",,0","   22",",,0",,,,,"   50",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-12","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   83",",,0","  -33",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-13","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  128",",,0","  -33",",,0",,,,,"   94",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-14","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","  -22",",,0",,,,,"  100",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-15","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  178",",,0","    0",",,0",,,,,"  144",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-16","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","   78",",,0",,,,,"  194",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-17","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  194",",,0","   83",",,0",,,,,"   83",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-18","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  133",",,0","   17",",,0",,,,,"   94",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-19","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","    0",",,0",,,,,"  106",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-20","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0",",,0","    0",",,0","  217",",,0","   39",",,0",,,,,"  156",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-21","38.05","-77.35","70.1","BOWLING GREEN, VA US","  109",",,0","    0",",,0","    0",",,0","  156",",,0","   17",",,0",,,,,"   61",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-22","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   94",",,0","  -33",",,0",,,,,"   67",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-23","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   39",",,0",,,,,"  117",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-24","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  150",",,0","   22",",,0",,,,,"  133",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-25","38.05","-77.35","70.1","BOWLING GREEN, VA US","  178",",,0",,,"   25",",,0","  150",",,0","  -50",",,0",,,,,"  -50",",,0",,,"    1",",,0",,,,,,,,,,,,,,
"USC00440937","1950-11-26","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0",,,,,"    0",",,0","  -89",",,0",,,,,"   -6",",,0",,,,,,,,,,,,,,,,,"    1",",,0"
"USC00440937","1950-11-27","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   72",",,0","  -33",",,0",,,,,"   39",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-28","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   61",",,0","   -6",",,0",,,,,"   28",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-29","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0","T,,0","    0","T,,0","    0","T,,0","   56",",,0","  -39",",,0",,,,,"   33",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-11-30","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","   67",",,0","  -22",",,0",,,,,"   44",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-12-01","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  111",",,0","  -22",",,0",,,,,"   78",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-12-02","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  144",",,0","   78",",,0",,,,,"  133",",,0",,,,,,,,,,,,,,,,,,
"USC00440937","1950-12-03","38.05","-77.35","70.1","BOWLING GREEN, VA US","    0",",,0","    0",",,0","    0",",,0","  228",",,0","  100",",,0",,,,,"  194",",,0",,,,,,,,,,,,,,,,,,
