"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USW00013755","1945-06-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  300",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-06-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  311",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-06-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   18",",,X","    0",",,X",,,"  283",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-06-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  378",",,X","    0",",,X",,,"  289",",,X","  189",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-06-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  294",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-06-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  267",",,X","  200",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-06-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  381",",,X","    0",",,X",,,"  311",",,X","  200",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,"    1",",,X",,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-06-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  356",",,X","  261",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  344",",,X","  256",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  193",",,X","    0",",,X",,,"  322",",,X","  211",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   38",",,X","    0",",,X",,,"  261",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  189",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X",,,"  267",",,X","  217",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   28",",,X","    0",",,X",,,"  311",",,X","  228",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  311",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  300",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  278",",,X","  222",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  322",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-07-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  256",",,X","  161",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-07-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  256",",,X","  189",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  150",",,X","    0",",,X",,,"  244",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  389",",,X","    0",",,X",,,"  261",",,X","  211",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  439",",,X","    0",",,X",,,"  228",",,X","  189",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  617",",,X","    0",",,X",,,"  250",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X",,,"  278",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-07-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-07-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   10",",,X","    0",",,X",,,"  294",",,X","  222",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   76",",,X","    0",",,X",,,"  278",",,X","  211",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  188",",,X","    0",",,X",,,"  267",",,X","  211",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  251",",,X","    0",",,X",,,"  256",",,X","  222",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-07-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   64",",,X","    0",",,X",,,"  300",",,X","  233",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  224",",,X","    0",",,X",,,"  289",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  130",",,X","    0",",,X",,,"  283",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-07-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   10",",,X","    0",",,X",,,"  289",",,X","  222",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  140",",,X","    0",",,X",,,"  272",",,X","  228",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-07-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X",,,"  267",",,X","  233",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X","    0",",,X",,,"  283",",,X","  217",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  267",",,X","  228",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-08-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X","    0",",,X",,,"  294",",,X","  222",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   81",",,X","    0",",,X",,,"  283",",,X","  189",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  250",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   94",",,X","    0",",,X",,,"  261",",,X","  222",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   18",",,X","    0",",,X",,,"  300",",,X","  228",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  278",",,X","  200",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  244",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-08-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  267",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  233",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  283",",,X","  239",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-08-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  152",",,X","    0",",,X",,,"  322",",,X","  211",",,X",,,,,,,,,,,"    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-08-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X",,,"  233",",,X","  183",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-08-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-08-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  244",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-08-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  250",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-08-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  261",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-08-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  294",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-08-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  261",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  267",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-08-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   76",",,X","    0",",,X",,,"  278",",,X","  200",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-08-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    3",",,X","    0",",,X",,,"  222",",,X","  156",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-08-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  244",",,X","  133",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-08-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-08-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  311",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-08-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  300",",,X","  206",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-08-31","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  222",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    8",",,X","    0",",,X",,,"  244",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  172",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  233",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-09-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   15",",,X","    0",",,X",,,"  228",",,X","  206",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-09-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   10",",,X","    0",",,X",,,"  239",",,X","  222",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  250",",,X","  217",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  272",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-09-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  272",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   36",",,X","    0",",,X",,,"  278",",,X","  211",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-09-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  178",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  172",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  283",",,X","  228",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  137",",,X","    0",",,X",,,"  300",",,X","  194",",,X",,,,,,,,,"    1",",,X","    1",",,X",,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  217",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  137",",,X","    0",",,X",,,"  211",",,X","  178",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-18","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","  361",",,X","    0",",,X",,,"  256",",,X","  211",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-19","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  239",",,X","  183",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-20","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  228",",,X","  167",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-21","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  283",",,X","  206",",I,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-22","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  194",",I,X","  139",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-09-23","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  206",",,X","  156",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-24","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  256",",,X","  194",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-25","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  267",",,X","  228",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-09-26","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  289",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-09-27","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  278",",,X","  222",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-09-28","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  272",",,X","  222",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-29","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  278",",,X","  211",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-09-30","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  206",",,X","  144",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-10-01","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  222",",,X","  167",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-10-02","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   64",",,X","    0",",,X",,,"  250",",,X","  144",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-10-03","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  156",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-10-04","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  139",",,X","   44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-10-05","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  194",",,X","   67",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-10-06","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  211",",,X","  167",",,X",,,,,,,,,,,,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-10-07","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    5",",,X","    0",",,X",,,"  233",",,X","  133",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,"    1",",,X",,
"USW00013755","1945-10-08","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  211",",,X","  106",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-10-09","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","   64",",,X","    0",",,X",,,"  189",",,X","   83",",,X",,,,,,,,,,,"    1",",,X",,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-10-10","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  172",",,X","   61",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-10-11","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  172",",,X","   72",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-10-12","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0","T,,X","    0",",,X",,,"  206",",,X","   78",",,X",,,,,,,,,"    1",",,X",,,,,,,,,"    1",",,X",,,"    1",",,X",,
"USW00013755","1945-10-13","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  167",",,X","   78",",,X",,,,,,,,,"    1",",,X",,,,,,,,,,,,,,,,
"USW00013755","1945-10-14","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  150",",,X","   56",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-10-15","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  133",",,X","   44",",,X",,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00013755","1945-10-16","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  167",",,X","   17",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
"USW00013755","1945-10-17","37.93333","-75.43333","14.9","CHINCOTEAGUE NAS, VA US","    0",",,X","    0",",,X",,,"  206",",,X","   83",",,X",,,,,,,,,,,,,,,,,,,"    1",",,X",,,,,,
