"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00236263","1945-01-03","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-04","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-06","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-08","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-09","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-12","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-13","37.53333","-91.05",,"OATES TOWER, MO US","   25",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-14","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-15","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-16","37.53333","-91.05",,"OATES TOWER, MO US","   38",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-17","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-18","37.53333","-91.05",,"OATES TOWER, MO US","  203",",,6","   64",",,6","   76",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-19","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-20","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-22","37.53333","-91.05",,"OATES TOWER, MO US","   15",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-26","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-27","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-28","37.53333","-91.05",,"OATES TOWER, MO US","   36",",,6","   51",",,6","   51",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-29","37.53333","-91.05",,"OATES TOWER, MO US","   36",",,6","    0",",,6","   51",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-30","37.53333","-91.05",,"OATES TOWER, MO US","   15",",,6","    0",",,6","   25",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-01-31","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-01","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-02","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-03","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-04","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-06","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-08","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-09","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-12","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-13","37.53333","-91.05",,"OATES TOWER, MO US","   94",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-14","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-15","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-16","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-17","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","T,,6","    0","T,,6","    0","T,,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-19","37.53333","-91.05",,"OATES TOWER, MO US","   89",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-20","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-21","37.53333","-91.05",,"OATES TOWER, MO US","  635",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-22","37.53333","-91.05",,"OATES TOWER, MO US","   25",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-26","37.53333","-91.05",,"OATES TOWER, MO US","  605",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-27","37.53333","-91.05",,"OATES TOWER, MO US","  249",",,6","   64",",,6","   76",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-02-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-01","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-02","37.53333","-91.05",,"OATES TOWER, MO US","  102",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-03","37.53333","-91.05",,"OATES TOWER, MO US","   94",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-04","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-05","37.53333","-91.05",,"OATES TOWER, MO US","   81",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-06","37.53333","-91.05",,"OATES TOWER, MO US","  203",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-08","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-09","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-12","37.53333","-91.05",,"OATES TOWER, MO US","   46",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-13","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-14","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-15","37.53333","-91.05",,"OATES TOWER, MO US","   33",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-16","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-17","37.53333","-91.05",,"OATES TOWER, MO US","   56",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-19","37.53333","-91.05",,"OATES TOWER, MO US","  287",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-20","37.53333","-91.05",,"OATES TOWER, MO US","  155",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-22","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-25","37.53333","-91.05",,"OATES TOWER, MO US","  333",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-26","37.53333","-91.05",,"OATES TOWER, MO US","  155",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-27","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-29","37.53333","-91.05",,"OATES TOWER, MO US","  178",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-30","37.53333","-91.05",,"OATES TOWER, MO US","  213",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-03-31","37.53333","-91.05",,"OATES TOWER, MO US","  396",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-01","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-02","37.53333","-91.05",,"OATES TOWER, MO US","  127",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-03","37.53333","-91.05",,"OATES TOWER, MO US","  170",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-04","37.53333","-91.05",,"OATES TOWER, MO US","   89",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-06","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-08","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-09","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-10","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-12","37.53333","-91.05",,"OATES TOWER, MO US","   51",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-13","37.53333","-91.05",,"OATES TOWER, MO US","  594",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-14","37.53333","-91.05",,"OATES TOWER, MO US","  635",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-15","37.53333","-91.05",,"OATES TOWER, MO US","  279",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-16","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-17","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-19","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-20","37.53333","-91.05",,"OATES TOWER, MO US","   89",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-21","37.53333","-91.05",,"OATES TOWER, MO US","   25",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-22","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-23","37.53333","-91.05",,"OATES TOWER, MO US","   41",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-24","37.53333","-91.05",,"OATES TOWER, MO US","   51",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-25","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-26","37.53333","-91.05",,"OATES TOWER, MO US","  165",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-27","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-28","37.53333","-91.05",,"OATES TOWER, MO US","   46",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-29","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-04-30","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-01","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-02","37.53333","-91.05",,"OATES TOWER, MO US","  249",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-03","37.53333","-91.05",,"OATES TOWER, MO US","   53",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-04","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-06","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-08","37.53333","-91.05",,"OATES TOWER, MO US","   64",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-09","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-10","37.53333","-91.05",,"OATES TOWER, MO US","  127",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-11","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-12","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-13","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-14","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-15","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-16","37.53333","-91.05",,"OATES TOWER, MO US","  203",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-17","37.53333","-91.05",,"OATES TOWER, MO US","   76",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-18","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-19","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-20","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-21","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-22","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-23","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-24","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-25","37.53333","-91.05",,"OATES TOWER, MO US","   51",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-26","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-27","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-28","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-29","37.53333","-91.05",,"OATES TOWER, MO US","  102",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-30","37.53333","-91.05",,"OATES TOWER, MO US","   89",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-05-31","37.53333","-91.05",,"OATES TOWER, MO US","   94",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-22","37.53333","-91.05",,"OATES TOWER, MO US","  318",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-23","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-24","37.53333","-91.05",,"OATES TOWER, MO US","   13",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-25","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-26","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-27","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-28","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-29","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-10-30","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-01","37.53333","-91.05",,"OATES TOWER, MO US","    0",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-02","37.53333","-91.05",,"OATES TOWER, MO US","   81",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-03","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-04","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-05","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-06","37.53333","-91.05",,"OATES TOWER, MO US","    8",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00236263","1945-11-07","37.53333","-91.05",,"OATES TOWER, MO US","    0","P,,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
