"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00365216","1934-09-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  132",",,6",,,,,,,,
"USC00365216","1934-09-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  142",",,6",,,,,,,,
"USC00365216","1934-09-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  206",",,6",,,,,,,,
"USC00365216","1934-10-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1934-10-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1934-10-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1934-10-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1934-11-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1934-11-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  279",",,6",,,,,,,,
"USC00365216","1934-11-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  135",",,6",,,,,,,,
"USC00365216","1934-11-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1934-11-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1934-11-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6","   38",",,6",,,,,,
"USC00365216","1934-11-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1934-11-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1934-11-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  277",",,6",,,,,,,,
"USC00365216","1934-11-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  437",",,6",,,,,,,,
"USC00365216","1934-12-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  439",",,6",,,,,,,,
"USC00365216","1934-12-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1934-12-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1934-12-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  216",",,6",,,,,,,,
"USC00365216","1934-12-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6","   13",",,6",,,,,,
"USC00365216","1934-12-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6","   38",",,6",,,,,,
"USC00365216","1935-01-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  122",",,6","  152",",,6",,,,,,
"USC00365216","1935-01-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  206",",,6",,,,,,,,
"USC00365216","1935-01-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6","   64",",,6",,,,,,
"USC00365216","1935-01-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  112",",,6","   13",",,6",,,,,,
"USC00365216","1935-01-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6","   13",",,6",,,,,,
"USC00365216","1935-01-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1935-01-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6","   13",",,6",,,,,,
"USC00365216","1935-02-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6",,,,,,,,
"USC00365216","1935-02-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1935-02-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   38",",,6",,,,,,
"USC00365216","1935-02-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1935-02-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6","   51",",,6",,,,,,
"USC00365216","1935-02-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6","  203",",,6",,,,,,
"USC00365216","1935-02-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1935-02-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   38",",,6",,,,,,
"USC00365216","1935-03-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6","   25",",,6",,,,,,
"USC00365216","1935-03-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1935-03-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6","   51",",,6",,,,,,
"USC00365216","1935-03-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6","   25",",,6",,,,,,
"USC00365216","1935-03-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1935-03-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  137",",,6",,,,,,,,
"USC00365216","1935-03-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1935-03-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  132",",,6",,,,,,,,
"USC00365216","1935-04-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   43",",,6",,,,,,,,
"USC00365216","1935-04-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  361",",,6","   10",",,6",,,,,,
"USC00365216","1935-04-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  122",",,6",,,,,,,,
"USC00365216","1935-04-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,,,,
"USC00365216","1935-04-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1935-04-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  152",",,6",,,,,,,,
"USC00365216","1935-04-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1935-05-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1935-05-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1935-05-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1935-05-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1935-05-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  107",",,6",,,,,,,,
"USC00365216","1935-05-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  168",",,6",,,,,,,,
"USC00365216","1935-05-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1935-05-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1935-05-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1935-05-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6",,,,,,,,
"USC00365216","1935-06-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  168",",,6",,,,,,,,
"USC00365216","1935-06-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   86",",,6",,,,,,,,
"USC00365216","1935-06-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  213",",,6",,,,,,,,
"USC00365216","1935-06-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  155",",,6",,,,,"    1",",,6",,
"USC00365216","1935-06-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   74",",,6",,,,,,,,
"USC00365216","1935-06-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1935-06-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,"    1",",,6",,
"USC00365216","1935-06-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1935-06-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1935-07-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  417",",,6",,,,,,,,
"USC00365216","1935-07-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  224",",,6",,,,,,,,
"USC00365216","1935-07-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  135",",,6",,,,,,,,
"USC00365216","1935-07-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1935-07-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  262",",,6",,,,,,,,
"USC00365216","1935-07-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   43",",,6",,,,,,,,
"USC00365216","1935-07-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   61",",,6",,,,,,,,
"USC00365216","1935-08-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1935-08-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1935-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1935-08-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  183",",,6",,,,,,,,
"USC00365216","1935-08-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1935-08-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  203",",,6",,,,,,,,
"USC00365216","1935-08-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   99",",,6",,,,,,,,
"USC00365216","1935-08-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1935-08-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1935-09-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  312",",,6",,,,,,,,
"USC00365216","1935-09-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1935-09-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1935-09-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  191",",,6",,,,,,,,
"USC00365216","1935-09-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1935-10-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1935-10-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1935-10-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1935-10-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1935-10-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  447",",,6",,,,,,,,
"USC00365216","1935-10-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1935-11-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1935-11-05","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6",,,,,,,,
"USC00365216","1935-11-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1935-11-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   28",",,6",,,,,,,,
"USC00365216","1935-11-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  538",",,6",,,,,,,,
"USC00365216","1935-11-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,"    1",",,6","    1",",,6"
"USC00365216","1935-11-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1935-11-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  160",",,6",,,,,,,,
"USC00365216","1935-12-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6","    3",",,6",,,,,,
"USC00365216","1935-12-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   41",",,6",,,,,,,,
"USC00365216","1935-12-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  155",",,6",,,,,,,,
"USC00365216","1935-12-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  274",",,6",,,,,,,,
"USC00365216","1935-12-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6",,,,,,,,
"USC00365216","1935-12-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1935-12-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6","    5",",,6",,,,,,
"USC00365216","1935-12-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6","   38",",,6",,,,,,
"USC00365216","1935-12-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6","   10",",,6",,,,,,
"USC00365216","1936-01-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  206",",,6",,,,,,,,
"USC00365216","1936-01-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   84",",,6",,,,,,,,
"USC00365216","1936-01-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6","   76",",,6",,,,,,
"USC00365216","1936-01-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  193",",,6","   76",",,6",,,,,,
"USC00365216","1936-01-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  305",",,6","   51",",,6",,,,,,
"USC00365216","1936-01-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   43",",,6",,,,,,,,
"USC00365216","1936-01-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6","    5",",,6",,,,,,
"USC00365216","1936-01-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  163",",,6","   23",",,6",,,,,,
"USC00365216","1936-01-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6","   25",",,6",,,,,,
"USC00365216","1936-02-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1936-02-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6","   64",",,6",,,,,,
"USC00365216","1936-02-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6","   15",",,6",,,,,,
"USC00365216","1936-02-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  201",",,6","   13",",,6",,,,,,
"USC00365216","1936-02-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   64",",,6","   51",",,6",,,,,,
"USC00365216","1936-03-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6","   89",",,6",,,,,,
"USC00365216","1936-03-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  279",",,6",,,,,,,,
"USC00365216","1936-03-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1936-03-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  625",",,6",,,,,,,,
"USC00365216","1936-03-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  813",",,6",,,,,,,,
"USC00365216","1936-03-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  191",",,6",,,,,,,,
"USC00365216","1936-03-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  203",",,6",,,,,,,,
"USC00365216","1936-03-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   51",",,6",,,,,,,,
"USC00365216","1936-03-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  140",",,6",,,,,,,,
"USC00365216","1936-03-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1936-04-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  137",",,6",,,,,,,,
"USC00365216","1936-04-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  208",",,6",,,,,,,,
"USC00365216","1936-04-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1936-04-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1936-04-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1936-04-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1936-04-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6",,,,,,,,
"USC00365216","1936-04-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1936-05-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  104",",,6",,,,,,,,
"USC00365216","1936-05-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1936-05-12","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1936-05-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1936-05-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  145",",,6",,,,,,,,
"USC00365216","1936-05-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1936-05-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  142",",,6",,,,,,,,
"USC00365216","1936-06-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   33",",,6",,,,,,,,
"USC00365216","1936-06-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  269",",,6",,,,,,,,
"USC00365216","1936-06-13","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1936-06-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1936-06-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  277",",,6",,,,,,,,
"USC00365216","1936-06-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   91",",,6",,,,,,,,
"USC00365216","1936-06-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6",,,,,,,,
"USC00365216","1936-06-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1936-06-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  124",",,6",,,,,,,,
"USC00365216","1936-07-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  193",",,6",,,,,,,,
"USC00365216","1936-07-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1936-07-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1936-07-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  249",",,6",,,,,,,,
"USC00365216","1936-07-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  152",",,6",,,,,,,,
"USC00365216","1936-07-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1936-07-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1936-08-03","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1936-08-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  201",",,6",,,,,,,,
"USC00365216","1936-08-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  203",",,6",,,,,,,,
"USC00365216","1936-08-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  114",",,6",,,,,,,,
"USC00365216","1936-08-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1936-08-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   23",",,6",,,,,,,,
"USC00365216","1936-08-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  137",",,6",,,,,,,,
"USC00365216","1936-08-23","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   18",",,6",,,,,,,,
"USC00365216","1936-08-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1936-08-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  249",",,6",,,,,,,,
"USC00365216","1936-09-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1936-09-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1936-09-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   79",",,6",,,,,,,,
"USC00365216","1936-09-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   15",",,6",,,,,,,,
"USC00365216","1936-09-29","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  152",",,6",,,,,,,,
"USC00365216","1936-09-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  163",",,6",,,,,,,,
"USC00365216","1936-10-01","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  102",",,6",,,,,,,,
"USC00365216","1936-10-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1936-10-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    8",",,6",,,,,,,,
"USC00365216","1936-10-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  147",",,6",,,,,,,,
"USC00365216","1936-10-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  320",",,6",,,,,,,,
"USC00365216","1936-10-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  155",",,6",,,,,,,,
"USC00365216","1936-10-26","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  203",",,6",,,,,,,,
"USC00365216","1936-10-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6",,,,,,,,
"USC00365216","1936-11-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  107",",,6",,,,,,,,
"USC00365216","1936-11-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  439",",,6",,,,,,,,
"USC00365216","1936-11-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   71",",,6",,,,,,,,
"USC00365216","1936-11-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6","   25",",,6",,,,,,
"USC00365216","1936-11-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6","   20",",,6",,,,,,
"USC00365216","1936-12-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  269",",,6","  102",",,6",,,,,,
"USC00365216","1936-12-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  130",",,6",,,,,,,,
"USC00365216","1936-12-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1936-12-11","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1936-12-16","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1936-12-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  284",",,6",,,,,,,,
"USC00365216","1936-12-27","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6",,,,,,,,
"USC00365216","1936-12-30","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   56",",,6",,,,,,,,
"USC00365216","1936-12-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6",,,,,,,,
"USC00365216","1937-01-02","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   76",",,6",,,,,,,,
"USC00365216","1937-01-07","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   30",",,6",,,,,,,,
"USC00365216","1937-01-10","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1937-01-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   81",",,6",,,,,,,,
"USC00365216","1937-01-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   58",",,6",,,,,,,,
"USC00365216","1937-01-18","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  211",",,6","   13",",,6",,,,,,
"USC00365216","1937-01-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1937-01-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  264",",,6","  102",",,6",,,,,,
"USC00365216","1937-01-21","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   46",",,6",,,,,,,,
"USC00365216","1937-01-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   38",",,6",,,,,,,,
"USC00365216","1937-01-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  198",",,6",,,,,,,,
"USC00365216","1937-01-28","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   66",",,6","   76",",,6",,,,,,
"USC00365216","1937-01-31","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   97",",,6",,,,,,,,
"USC00365216","1937-02-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   13",",,6","   25",",,6",,,,,,
"USC00365216","1937-02-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   36",",,6",,,,,,,,
"USC00365216","1937-02-14","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   48",",,6",,,,,,,,
"USC00365216","1937-02-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  673",",,6","  102",",,6",,,,,,
"USC00365216","1937-02-24","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   25",",,6","   51",",,6",,,,,,
"USC00365216","1937-03-04","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1937-03-08","41.316667","-76.916667","183.2","LOYALSOCK, PA US","    5",",,6",,,,,,,,
"USC00365216","1937-03-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  119",",,6","  127",",,6",,,,,,
"USC00365216","1937-03-17","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   10",",,6","   13",",,6",,,,,,
"USC00365216","1937-03-19","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   20",",,6",,,,,,,,
"USC00365216","1937-03-20","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  122",",,6",,,,,,,,
"USC00365216","1937-03-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","   53",",,6",,,,,,,,
"USC00365216","1937-04-06","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  251",",,6",,,,,,,,
"USC00365216","1937-04-09","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  173",",,6",,,,,,,,
"USC00365216","1937-04-15","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  109",",,6",,,,,,,,
"USC00365216","1937-04-22","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  411",",,6",,,,,,,,
"USC00365216","1937-04-25","41.316667","-76.916667","183.2","LOYALSOCK, PA US","  168",",,6",,,,,,,,
