"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00392438","1951-10-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   51",",,0","   51",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   76",",,0","   76",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   64",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   15",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1951-10-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    5",",,0","    0","T,,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-10-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   13",",,0","   25",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-11-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-11-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-11-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    3",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-11-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-11-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","    0",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  130",",,0","  127",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","   76",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   41",",,0",,,"  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   15",",,0","   25",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   74",",,0","   76",",,0","  229",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   23",",,0","   51",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   81",",,0","   51",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1951-12-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1951-12-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1951-12-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    5",",,0",,,"  305",",,0",,,,,,,,,,,,,,,"    1",",,0",,,,,,,,
"USC00392438","1952-01-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-01-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-01-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  279",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00392438","1952-01-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,"    1",",,0",,,,
"USC00392438","1952-01-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0"
"USC00392438","1952-01-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-01-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-01-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  229",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  229",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  229",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-01-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   53",",,0","   51",",,0","  279",",,0",,,,,,,,,,,"    1",",,0",,,,,,,"    1",",,0",,,,
"USC00392438","1952-01-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-01-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-01-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-30","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-01-31","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  254",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  229",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   15",",,0","   25",",,0","  203",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  178",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  102",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   28",",,0","   25",",,0","  127",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-14","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   43",",,0","   38",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-15","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-16","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0"
"USC00392438","1952-02-17","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  152",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0"
"USC00392438","1952-02-18","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   36",",,0","   38",",,0","  203",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,"    1",",,0"
"USC00392438","1952-02-19","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","  104",",,0","  102",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USC00392438","1952-02-20","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   25",",,0","   25",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USC00392438","1952-02-21","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,"    1",",,0",,
"USC00392438","1952-02-22","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-23","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-24","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  330",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-25","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-26","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-27","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-28","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-02-29","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-01","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-02","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-03","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-04","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-05","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-06","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0","T,,0","    0","T,,0","  279",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-03-07","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-03-08","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-03-09","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,,,,,,,,,,,,,,
"USC00392438","1952-03-10","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","    0",",,0","    0",",,0","  279",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
"USC00392438","1952-03-11","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   20",",,0","   20",",,0","  305",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-03-12","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   53",",,0","   51",",,0","  356",",,0",,,,,,,,,,,,,,,,,,,,,,,"    1",",,0"
"USC00392438","1952-03-13","44.83333","-101.61667","723.0","DUPREE 16 S, SD US","   46",",,0","   51",",,0","  406",",,0",,,,,,,,,,,"    1",",,0",,,,,,,,,,,,
