"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USC00308633","1895-03-07","43.616667","-75.416667","396.2","TURIN, NY US","   33",",,6","   33",",,6","    0",",,6"," -111",",,6",,,,
"USC00308633","1895-03-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   28",",,6"," -100",",,6",,,,
"USC00308633","1895-03-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -17",",,6","  -78",",,6",,,,
"USC00308633","1895-03-10","43.616667","-75.416667","396.2","TURIN, NY US","   51",",,6","   69",",,6","  -22",",,6"," -128",",,6",,,,
"USC00308633","1895-03-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -61",",,6"," -200",",,6",,,,
"USC00308633","1895-03-12","43.616667","-75.416667","396.2","TURIN, NY US","   23",",,6","   23",",,6","   -6",",,6"," -139",",,6",,,,
"USC00308633","1895-03-13","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","   10",",,6","   22",",,6","  -28",",,6",,,,
"USC00308633","1895-03-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6"," -167",",,6",,,,
"USC00308633","1895-03-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -94",",,6"," -189",",,6",,,,
"USC00308633","1895-03-16","43.616667","-75.416667","396.2","TURIN, NY US","   41",",,6","   41",",,6","  -44",",,6"," -150",",,6",,,,
"USC00308633","1895-03-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -28",",,6"," -111",",,6",,,,
"USC00308633","1895-03-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -22",",,6"," -117",",,6",,,,
"USC00308633","1895-03-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -17",",,6","  -94",",,6",,,,
"USC00308633","1895-03-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -39",",,6"," -100",",,6",,,,
"USC00308633","1895-03-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  -33",",,6"," -128",",,6",,,,
"USC00308633","1895-03-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","    0",",,6"," -117",",,6",,,,
"USC00308633","1895-03-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6"," -106",",,6",,,,
"USC00308633","1895-03-24","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","   20",",,6","   39",",,6","  -28",",,6",,,,
"USC00308633","1895-03-25","43.616667","-75.416667","396.2","TURIN, NY US","   69",",,6","    0","T,,6","   61",",,6","  -17",",,6",,,,
"USC00308633","1895-03-26","43.616667","-75.416667","396.2","TURIN, NY US","   64",",,6","   64",",,6","   17",",,6","  -61",",,6",,,,
"USC00308633","1895-03-27","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -17",",,6","  -89",",,6",,,,
"USC00308633","1895-03-28","43.616667","-75.416667","396.2","TURIN, NY US","  178",",,6","  178",",,6","   -6",",,6","  -56",",,6",,,,
"USC00308633","1895-03-29","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -28",",,6","  -83",",,6",,,,
"USC00308633","1895-03-30","43.616667","-75.416667","396.2","TURIN, NY US","  114",",,6","  114",",,6","  -61",",,6"," -100",",,6",,,,
"USC00308633","1895-03-31","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   -6",",,6"," -128",",,6",,,,
"USC00308633","1895-04-01","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6","    0",",,6","   -6",",,6","  -67",",,6","    1",",,6",,
"USC00308633","1895-04-02","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","   10",",,6","   11",",,6","  -50",",,6",,,,
"USC00308633","1895-04-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","  -11",",,6","  -61",",,6",,,,
"USC00308633","1895-04-04","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   17",",,6","  -61",",,6",,,,
"USC00308633","1895-04-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6","  -83",",,6",,,,
"USC00308633","1895-04-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","   44",",,6","  -50",",,6",,,,
"USC00308633","1895-04-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   61",",,6","   17",",,6",,,,
"USC00308633","1895-04-08","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","   78",",,6","   39",",,6","    1",",,6",,
"USC00308633","1895-04-09","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6","    0",",,6","  117",",,6","   28",",,6","    1",",,6",,
"USC00308633","1895-04-10","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   28",",,6","  -56",",,6",,,,
"USC00308633","1895-04-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   22",",,6","  -83",",,6",,,,
"USC00308633","1895-04-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  100",",,6","  -22",",,6",,,,
"USC00308633","1895-04-13","43.616667","-75.416667","396.2","TURIN, NY US","   25",",,6","    0",",,6","   61",",,6","   28",",,6","    1",",,6",,
"USC00308633","1895-04-14","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","    0",",,6","   39",",,6","    6",",,6","    1",",,6",,
"USC00308633","1895-04-15","43.616667","-75.416667","396.2","TURIN, NY US","   18",",,6","    0","T,,6","   61",",,6","   -6",",,6",,,,
"USC00308633","1895-04-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   83",",,6","    6",",,6",,,,
"USC00308633","1895-04-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  111",",,6","    0",",,6",,,,
"USC00308633","1895-04-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  150",",,6","    6",",,6",,,,
"USC00308633","1895-04-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  167",",,6","   -6",",,6",,,,
"USC00308633","1895-04-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  150",",,6","   28",",,6",,,,
"USC00308633","1895-04-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  183",",,6","   11",",,6",,,,
"USC00308633","1895-04-22","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6","    0",",,6","  106",",,6","   33",",,6",,,,
"USC00308633","1895-04-23","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   67",",,6","    0",",,6",,,,
"USC00308633","1895-04-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  178",",,6","  -28",",,6",,,,
"USC00308633","1895-04-25","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","  167",",,6","   50",",,6",,,,
"USC00308633","1895-04-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  144",",,6","   28",",,6",,,,
"USC00308633","1895-04-27","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","  156",",,6","   61",",,6",,,,
"USC00308633","1895-04-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  178",",,6","   11",",,6",,,,
"USC00308633","1895-04-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  200",",,6","   39",",,6",,,,
"USC00308633","1895-04-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  189",",,6","   89",",,6",,,,
"USC00308633","1895-05-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  183",",,6","   44",",,6",,,,
"USC00308633","1895-05-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6",,,,,,,,
"USC00308633","1895-05-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  239",",,6","   72",",,6",,,,
"USC00308633","1895-05-04","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","  256",",,6","  156",",,6",,,,
"USC00308633","1895-05-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  294",",,6","  122",",,6",,,,
"USC00308633","1895-05-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  278",",,6","  150",",,6",,,,
"USC00308633","1895-05-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  261",",,6","  133",",,6",,,,
"USC00308633","1895-05-08","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0",",,6","  239",",,6","  150",",,6",,,,
"USC00308633","1895-05-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  250",",,6","  144",",,6",,,,
"USC00308633","1895-05-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  272",",,6","  100",",,6",,,,
"USC00308633","1895-05-11","43.616667","-75.416667","396.2","TURIN, NY US","  249",",,6","    0",",,6","  289",",,6","  133",",,6",,,,
"USC00308633","1895-05-12","43.616667","-75.416667","396.2","TURIN, NY US","   81",",,6","    0",",,6","  156",",,6","   11",",,6",,,,
"USC00308633","1895-05-13","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6","    0","T,,6","   50",",,6","   11",",,6",,,,
"USC00308633","1895-05-14","43.616667","-75.416667","396.2","TURIN, NY US","  218",",,6","    0",",,6","   72",",,6","  -17",",,6","    1",",,6",,
"USC00308633","1895-05-15","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","    0",",,6","   67",",,6","   28",",,6",,,,
"USC00308633","1895-05-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   89",",,6","   -6",",,6",,,,
"USC00308633","1895-05-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  144",",,6","    0",",,6",,,,
"USC00308633","1895-05-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  161",",,6","   28",",,6",,,,
"USC00308633","1895-05-19","43.616667","-75.416667","396.2","TURIN, NY US","  132",",,6","    0",",,6","  156",",,6","   56",",,6",,,,
"USC00308633","1895-05-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","   11",",,6",,,,
"USC00308633","1895-05-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   72",",,6","    0",",,6",,,,
"USC00308633","1895-05-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  117",",,6","  -11",",,6",,,,
"USC00308633","1895-05-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  194",",,6","   67",",,6",,,,
"USC00308633","1895-05-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  228",",,6","  106",",,6",,,,
"USC00308633","1895-05-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  222",",,6","  100",",,6",,,,
"USC00308633","1895-05-26","43.616667","-75.416667","396.2","TURIN, NY US","   36",",,6","    0",",,6","  206",",,6","  122",",,6",,,,
"USC00308633","1895-05-27","43.616667","-75.416667","396.2","TURIN, NY US","   97",",,6","    0",",,6","  178",",,6","   61",",,6",,,,
"USC00308633","1895-05-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  150",",,6","   44",",,6",,,,
"USC00308633","1895-05-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  250",",,6","   72",",,6",,,,
"USC00308633","1895-05-30","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  289",",,6","  183",",,6",,,,
"USC00308633","1895-05-31","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6","    0",",,6","  272",",,6","  217",",,6",,,,
"USC00308633","1895-06-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  300",",,6","  167",",,6",,,,
"USC00308633","1895-06-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  283",",,6","  200",",,6",,,,
"USC00308633","1895-06-03","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6",,,"  244",",,6","  189",",,6","    1",",,6",,
"USC00308633","1895-06-04","43.616667","-75.416667","396.2","TURIN, NY US","   25",",,6",,,"  272",",,6","  161",",,6",,,,
"USC00308633","1895-06-05","43.616667","-75.416667","396.2","TURIN, NY US","   97",",,6",,,"  217",",,6","  139",",,6",,,,
"USC00308633","1895-06-06","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  144",",,6","   78",",,6",,,,
"USC00308633","1895-06-07","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  194",",,6","   72",",,6",,,,
"USC00308633","1895-06-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   72",",,6",,,,
"USC00308633","1895-06-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,,,,,,,,
"USC00308633","1895-06-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  300",",,6","  100",",,6",,,,
"USC00308633","1895-06-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  144",",,6",,,,
"USC00308633","1895-06-12","43.616667","-75.416667","396.2","TURIN, NY US","   46",",,6",,,"  261",",,6","  161",",,6",,,,
"USC00308633","1895-06-13","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6",,,"  211",",,6","  161",",,6",,,,
"USC00308633","1895-06-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","  139",",,6",,,,
"USC00308633","1895-06-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  222",",,6","  106",",,6",,,"    1",",,6"
"USC00308633","1895-06-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","   78",",,6",,,,
"USC00308633","1895-06-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","   94",",,6",,,"    1",",,6"
"USC00308633","1895-06-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  283",",,6","  106",",,6",,,"    1",",,6"
"USC00308633","1895-06-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  289",",,6","  117",",,6",,,"    1",",,6"
"USC00308633","1895-06-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  267",",,6","  167",",,6",,,,
"USC00308633","1895-06-21","43.616667","-75.416667","396.2","TURIN, NY US","  185",",,6",,,"  200",",,6","  156",",,6",,,,
"USC00308633","1895-06-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  244",",,6","  133",",,6",,,,
"USC00308633","1895-06-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","  133",",,6",,,,
"USC00308633","1895-06-24","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  239",",,6","   94",",,6",,,,
"USC00308633","1895-06-25","43.616667","-75.416667","396.2","TURIN, NY US","    3",",,6",,,"  256",",,6","  144",",,6",,,,
"USC00308633","1895-06-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  167",",,6",,,,
"USC00308633","1895-06-27","43.616667","-75.416667","396.2","TURIN, NY US","   38",",,6",,,"  217",",,6","  167",",,6",,,,
"USC00308633","1895-06-28","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,,,,,,,,
"USC00308633","1895-06-29","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,,,,,,,,
"USC00308633","1895-06-30","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  244",",,6","   94",",,6",,,,
"USC00308633","1895-07-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  200",",,6","  111",",,6",,,,
"USC00308633","1895-07-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","   83",",,6",,,,
"USC00308633","1895-07-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","   89",",,6",,,"    1",",,6"
"USC00308633","1895-07-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  272",",,6","  117",",,6",,,"    1",",,6"
"USC00308633","1895-07-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  144",",,6",,,"    1",",,6"
"USC00308633","1895-07-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","  128",",,6",,,,
"USC00308633","1895-07-07","43.616667","-75.416667","396.2","TURIN, NY US","    5",",,6",,,"  300",",,6","  150",",,6",,,"    1",",,6"
"USC00308633","1895-07-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  289",",,6","  167",",,6",,,,
"USC00308633","1895-07-09","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6",,,"  233",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1895-07-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  178",",,6","   83",",,6",,,,
"USC00308633","1895-07-11","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","   44",",,6",,,,
"USC00308633","1895-07-12","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  244",",,6","   72",",,6",,,"    1",",,6"
"USC00308633","1895-07-13","43.616667","-75.416667","396.2","TURIN, NY US","   99",",,6",,,"  206",",,6","  139",",,6",,,,
"USC00308633","1895-07-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  211",",,6","  128",",,6",,,,
"USC00308633","1895-07-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","   72",",,6",,,,
"USC00308633","1895-07-16","43.616667","-75.416667","396.2","TURIN, NY US","   28",",,6",,,"  206",",,6","  139",",,6",,,,
"USC00308633","1895-07-17","43.616667","-75.416667","396.2","TURIN, NY US","    3",",,6",,,"  300",",,6","  167",",,6",,,,
"USC00308633","1895-07-18","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  139",",,6",,,,
"USC00308633","1895-07-19","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  256",",,6","   94",",,6",,,,
"USC00308633","1895-07-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  294",",,6","  183",",,6",,,"    1",",,6"
"USC00308633","1895-07-21","43.616667","-75.416667","396.2","TURIN, NY US","  112",",,6",,,"  306",",,6","  183",",,6",,,"    1",",,6"
"USC00308633","1895-07-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  250",",,6","  183",",,6",,,"    1",",,6"
"USC00308633","1895-07-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  139",",,6",,,,
"USC00308633","1895-07-24","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  239",",,6","  100",",,6",,,"    1",",,6"
"USC00308633","1895-07-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1895-07-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  206",",,6","  128",",,6",,,"    1",",,6"
"USC00308633","1895-07-27","43.616667","-75.416667","396.2","TURIN, NY US","  109",",,6",,,"  150",",,6","   94",",,6","    1",",,6",,
"USC00308633","1895-07-28","43.616667","-75.416667","396.2","TURIN, NY US","   76",",,6",,,"  211",",,6","  111",",,6",,,,
"USC00308633","1895-07-29","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  233",",,6","  122",",,6",,,"    1",",,6"
"USC00308633","1895-07-30","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  189",",,6","  111",",,6",,,,
"USC00308633","1895-07-31","43.616667","-75.416667","396.2","TURIN, NY US","  264",",,6",,,"  106",",,6","   89",",,6",,,,
"USC00308633","1895-08-01","43.616667","-75.416667","396.2","TURIN, NY US","   53",",,6",,,"  156",",,6","  100",",,6",,,,
"USC00308633","1895-08-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  194",",,6","  117",",,6",,,,
"USC00308633","1895-08-03","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  211",",,6","   94",",,6",,,,
"USC00308633","1895-08-04","43.616667","-75.416667","396.2","TURIN, NY US","   61",",,6",,,"  244",",,6","  133",",,6",,,,
"USC00308633","1895-08-05","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","  144",",,6",,,,
"USC00308633","1895-08-06","43.616667","-75.416667","396.2","TURIN, NY US","  117",",,6",,,"  283",",,6","  117",",,6",,,,
"USC00308633","1895-08-07","43.616667","-75.416667","396.2","TURIN, NY US","  442",",,6",,,"  228",",,6","  161",",,6",,,,
"USC00308633","1895-08-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  217",",,6","  122",",,6",,,,
"USC00308633","1895-08-09","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  233",",,6","  150",",,6",,,,
"USC00308633","1895-08-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  256",",,6","  128",",,6",,,,
"USC00308633","1895-08-11","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6",,,"  294",",,6","  150",",,6",,,,
"USC00308633","1895-08-12","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6",,,"  250",",,6","  183",",,6",,,,
"USC00308633","1895-08-13","43.616667","-75.416667","396.2","TURIN, NY US","   74",",,6",,,"  228",",,6","  144",",,6",,,,
"USC00308633","1895-08-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  228",",,6","  117",",,6",,,,
"USC00308633","1895-08-15","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  244",",,6","  106",",,6",,,,
"USC00308633","1895-08-16","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  256",",,6","  128",",,6",,,,
"USC00308633","1895-08-17","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  278",",,6","  150",",,6",,,,
"USC00308633","1895-08-18","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6",,,"  233",",,6","  144",",,6",,,,
"USC00308633","1895-08-19","43.616667","-75.416667","396.2","TURIN, NY US","   10",",,6",,,"  189",",,6","  111",",,6",,,,
"USC00308633","1895-08-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  172",",,6","   83",",,6",,,,
"USC00308633","1895-08-21","43.616667","-75.416667","396.2","TURIN, NY US","    5",",,6",,,"  150",",,6","   89",",,6",,,,
"USC00308633","1895-08-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  189",",,6","   33",",,6",,,,
"USC00308633","1895-08-23","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  256",",,6","  117",",,6",,,,
"USC00308633","1895-08-24","43.616667","-75.416667","396.2","TURIN, NY US","  145",",,6",,,"  250",",,6","  172",",,6",,,,
"USC00308633","1895-08-25","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  211",",,6","  156",",,6",,,,
"USC00308633","1895-08-26","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6",,,"  244",",,6","  117",",,6",,,,
"USC00308633","1895-08-27","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  256",",,6","  128",",,6",,,,
"USC00308633","1895-08-28","43.616667","-75.416667","396.2","TURIN, NY US","    0","T,,6",,,"  250",",,6","  167",",,6",,,,
"USC00308633","1895-08-29","43.616667","-75.416667","396.2","TURIN, NY US","   58",",,6",,,"  200",",,6","  156",",,6",,,,
"USC00308633","1895-08-30","43.616667","-75.416667","396.2","TURIN, NY US","   13",",,6",,,"  228",",,6","   94",",,6",,,,
"USC00308633","1895-08-31","43.616667","-75.416667","396.2","TURIN, NY US","   79",",,6",,,"  222",",,6","  139",",,6",,,,
"USC00308633","1895-09-01","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  156",",,6","   83",",,6",,,,
"USC00308633","1895-09-02","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  183",",,6","   89",",,6",,,,
"USC00308633","1895-09-03","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  239",",,6","   72",",,6",,,,
"USC00308633","1895-09-04","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  272",",,6","  128",",,6",,,,
"USC00308633","1895-09-05","43.616667","-75.416667","396.2","TURIN, NY US","    8",",,6","    0",",,6","  222",",,6","  156",",,6",,,,
"USC00308633","1895-09-06","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  261",",,6","  133",",,6",,,,
"USC00308633","1895-09-07","43.616667","-75.416667","396.2","TURIN, NY US","   20",",,6","    0",",,6","  239",",,6","  161",",,6",,,,
"USC00308633","1895-09-08","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  211",",,6","  128",",,6",,,,
"USC00308633","1895-09-09","43.616667","-75.416667","396.2","TURIN, NY US","  142",",,6","    0",",,6","  161",",,6","   67",",,6",,,,
"USC00308633","1895-09-10","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  244",",,6","   94",",,6",,,,
"USC00308633","1895-09-11","43.616667","-75.416667","396.2","TURIN, NY US","    0","P,,6","    0",",,6","  283",",,6","  167",",,6",,,,
"USC00308633","1895-09-12","43.616667","-75.416667","396.2","TURIN, NY US","  208",",,6","    0",",,6","  250",",,6","  133",",,6",,,,
"USC00308633","1895-09-13","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  128",",,6","   67",",,6",,,,
"USC00308633","1895-09-14","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","   89",",,6","   33",",,6",,,,
"USC00308633","1895-09-15","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  144",",,6","  -11",",,6",,,,
"USC00308633","1895-09-16","43.616667","-75.416667","396.2","TURIN, NY US","   18",",,6","    0",",,6","  167",",,6","   50",",,6",,,,
"USC00308633","1895-09-17","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  206",",,6","  111",",,6",,,,
"USC00308633","1895-09-18","43.616667","-75.416667","396.2","TURIN, NY US","   48",",,6","    0",",,6","  156",",,6","   56",",,6",,,,
"USC00308633","1895-09-19","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  172",",,6","   89",",,6",,,,
"USC00308633","1895-09-20","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  294",",,6","  111",",,6",,,,
"USC00308633","1895-09-21","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  300",",,6","  150",",,6",,,,
"USC00308633","1895-09-22","43.616667","-75.416667","396.2","TURIN, NY US","    0",",,6","    0",",,6","  306",",,6","  172",",,6",,,,
