"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","DASF","DASF_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","MDSF","MDSF_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT11","WT11_ATTRIBUTES","WT14","WT14_ATTRIBUTES","WT16","WT16_ATTRIBUTES","WT18","WT18_ATTRIBUTES"
"USC00358190","1895-08-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-08-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  250",",,6","   72",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-08-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-08-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  200",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-08-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  250",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  156",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  100",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   89",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   72",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  100",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  111",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  100",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   83",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   94",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  111",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   56",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  122",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  144",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","   89",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  150",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"  114",",,6","   51",",,6","   89",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","  127",",,6","  152",",,6","   72",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   51",",,6","  111",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  150",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  144",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US",,,"    0",",,6","    0",",,6","  100",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  128",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","  128",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","  122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  233",",,6","   67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-09-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   53",",,6","    0",",,6","    0",",,6","  172",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","   50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  244",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  211",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   61",",,6","    0",",,6","    0",",,6","  100",",,6","   44",",,6",,,,,,,,,,,"    1",",,6",,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  256",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  217",",,6","   61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  239",",,6","   83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  222",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","  100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  178",",,6","   89",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  194",",,6","   28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  144",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  161",",,6","   39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  167",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  189",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-10-31","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  139",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  127",",,6","    0",",,6","    0",",,6","   89",",,6","   33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  282",",,6","   51",",,6","   51",",,6","   67",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   25",",,6","   50",",,6","  -83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   43",",,6","   51",",,6","   51",",,6","   67",",,6"," -111",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   51",",,6","   28",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   25",",,6","   44",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   25",",,6","   56",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   25",",,6","  150",",,6","  -39",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  156",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  114",",,6","   51",",,6","   25",",,6","   56",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","   44",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  165",",,6","  152",",,6","  152",",,6","   17",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  168",",,6","   25",",,6","  178",",,6","   17",",,6","  -17",",,6",,,,,,,,,,,"    1",",,6",,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  643",",,6","    0",",,6","    0",",,6","   78",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   38",",,6","    0",",,6","    0",",,6","  100",",,6","   44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  183",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  117",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  200",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","    0",",,6","  133",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  178",",,6","  178",",,6","   33",",,6","  -22",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  178",",,6","   22",",,6"," -122",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  178",",,6","   28",",,6","  -94",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  102",",,6","  133",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","   76",",,6","  111",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   28",",,6","    0",",,6","   51",",,6","   67",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-27","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  391",",,6","  102",",,6","  152",",,6","   44",",,6","  -11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-28","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   28",",,6","   25",",,6","  152",",,6","   22",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-29","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   36",",,6","   51",",,6","  178",",,6","   17",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-11-30","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  290",",,6","  203",",,6","  356",",,6","   17",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-01","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","  152",",,6","  508",",,6","   17",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-02","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   58",",,6","   76",",,6","  559",",,6","   -6",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-03","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   66",",,6","   76",",,6","  610",",,6","   11",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-04","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  610",",,6","   28",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-05","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   66",",,6","    0",",,6","  457",",,6","   67",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-06","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  150",",,6","   51",",,6","  457",",,6","   50",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-07","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   71",",,6","   51",",,6","  457",",,6","   83",",,6","   -6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-08","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  406",",,6","   50",",,6","  -17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-09","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   30",",,6","    0",",,6","  406",",,6","   89",",,6","    0",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-10","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  152",",,6","    0",",,6","  305",",,6","   72",",,6","    6",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-11","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0",",,6","  254",",,6","  161",",,6","   17",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-12","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  130",",,6","    0",",,6","  152",",,6","   78",",,6","   11",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-13","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  178",",,6","  152",",,6","  254",",,6","   22",",,6","  -44",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-14","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  196",",,6","  203",",,6","  457",",,6","   17",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-15","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  208",",,6","  254",",,6","  660",",,6","    0",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-16","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   84",",,6","  102",",,6","  762",",,6","  -11",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-17","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0",",,6","    0",",,6","  762",",,6","   17",",,6"," -139",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-18","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   89",",,6","  102",",,6","  813",",,6","    0",",,6"," -100",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-19","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  914",",,6","  356",",,6","  965",",,6","   28",",,6","  -28",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-20","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  432",",,6","  432",",,6"," 1321",",,6","  -11",",,6","  -56",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-21","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  191",",,6","  203",",,6"," 1372",",,6","  -22",",,6","  -67",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-22","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","   13",",,6","   25",",,6"," 1295",",,6","   17",",,6","  -83",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-23","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  376",",,6","  203",",,6"," 1422",",,6","   17",",,6","  -50",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-24","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  241",",,6","  152",",,6"," 1524",",,6","  -17",",,6","  -61",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-25","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","  107",",,6","   76",",,6"," 1524",",,6","   22",",,6","  -33",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00358190","1895-12-26","45.3","-121.75","1189.9","SUMMIT GUARD STATION, OR US","    0","T,,6","    0","T,,6"," 1422",",,6","   44",",,6","  -78",",,6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
